incident_id,year,month,day_of_week,season,time_of_day,country,area_type,population_density_per_sqkm,crime_type,crime_severity_score,victim_count,victim_gender,victim_age_group,injuries_reported,fatalities,financial_loss_usd,weapon_used,suspect_status,case_status,reporting_method,response_time_minutes,officers_assigned,investigation_duration_days,repeat_offender,gang_related,drug_related,cctv_coverage,lighting_condition,prior_incidents_same_location,safety_index,crime_resolved
CRM0006317,2023,6,Monday,Autumn,Morning (6am-12pm),Brazil,Urban,888,Vandalism,3.0,1,Female,46-55,0,0,8.38,None,At Large,Open - Active,Online Portal,32.2,2,74,No,No,Yes,Partial Coverage,Well Lit,6,45.7,No
CRM0006318,2023,9,Saturday,Winter,Late Night (2am-6am),Nigeria,Urban,339,Theft,2.4,1,Male,26-35,0,0,520.35,Blunt Object,At Large,Closed - Unsolved,Police Station,6.5,2,152,Yes,No,No,Full Coverage,Poorly Lit,4,72.5,Yes
CRM0006319,2023,3,Friday,Autumn,Morning (6am-12pm),Germany,Urban,2380,Arson,8.2,5,Male,56-65,0,0,68.55,None,Unknown,Closed - Unsolved,Emergency Call,28.6,2,76,No,No,Yes,Full Coverage,Well Lit,1,68.4,Yes
CRM0006320,2020,10,Wednesday,Spring,Evening (6pm-10pm),South Africa,Suburban,314,Vandalism,2.6,3,Female,18-25,0,0,42.34,None,Arrested,Pending Trial,Anonymous Tip,13.1,6,7,No,No,No,Partial Coverage,Partially Lit,6,67.3,No
CRM0006321,2023,4,Monday,Summer,Night (10pm-2am),UK,Urban,3281,Fraud,3.9,1,Male,46-55,0,0,35105.33,Blunt Object,Under Investigation,Pending Trial,Police Station,15.9,1,11,No,No,No,No Coverage,Well Lit,5,45.0,Yes
CRM0006322,2022,10,Sunday,Spring,Afternoon (12pm-6pm),India,Suburban,746,Arson,6.9,3,Female,65+,4,0,170.4,Knife,Under Investigation,Closed - Solved,Online Portal,20.6,1,44,Yes,Unknown,No,Partial Coverage,Poorly Lit,1,51.4,No
CRM0006323,2022,11,Wednesday,Autumn,Morning (6am-12pm),India,Suburban,451,Vandalism,2.7,1,Male,26-35,0,0,45.97,None,At Large,Closed - Solved,Police Station,35.9,6,36,No,No,Yes,Partial Coverage,Well Lit,0,39.6,No
CRM0006324,2022,8,Wednesday,Winter,Morning (6am-12pm),Australia,Urban,1633,Kidnapping,8.2,3,Male,56-65,0,0,165.29,Unknown,Arrested,Closed - Solved,Online Portal,18.9,3,93,Unknown,Unknown,No,No Coverage,Poorly Lit,3,73.7,No
CRM0006325,2020,6,Sunday,Spring,Night (10pm-2am),USA,Urban,1954,Domestic Violence,7.9,2,Male,18-25,1,0,201.1,Knife,Arrested,Closed - Solved,Police Station,12.7,1,26,No,No,Unknown,Full Coverage,Partially Lit,3,47.4,No
CRM0006326,2021,7,Tuesday,Autumn,Evening (6pm-10pm),Brazil,Suburban,1111,Drug Offense,6.6,4,Male,26-35,0,0,28.34,Knife,Under Investigation,Closed - Solved,Police Station,9.5,3,15,No,No,No,No Coverage,Well Lit,2,75.3,No
CRM0006327,2024,7,Thursday,Summer,Evening (6pm-10pm),USA,Suburban,508,Fraud,3.8,3,Male,18-25,0,0,637.62,Firearm,At Large,Open - Active,Police Station,27.9,6,18,No,No,Yes,Full Coverage,Partially Lit,5,49.6,No
CRM0006328,2022,4,Friday,Winter,Evening (6pm-10pm),Canada,Urban,1811,Burglary,6.3,4,Male,36-45,0,0,94.26,None,Under Investigation,Closed - Solved,Emergency Call,6.0,4,20,Unknown,Unknown,No,Partial Coverage,Well Lit,1,56.8,No
CRM0006329,2022,12,Friday,Summer,Late Night (2am-6am),Pakistan,Urban,813,Fraud,3.0,1,Female,26-35,0,0,13651.22,None,Arrested,Open - Cold Case,Police Station,14.5,2,38,No,Yes,Unknown,No Coverage,Partially Lit,3,63.6,No
CRM0006330,2020,6,Thursday,Autumn,Night (10pm-2am),India,Urban,1950,Fraud,3.5,1,Female,56-65,0,0,1794.14,None,At Large,Closed - Unsolved,Police Station,40.5,3,48,Yes,No,No,Partial Coverage,Well Lit,2,21.5,No
CRM0006331,2020,12,Saturday,Summer,Afternoon (12pm-6pm),Brazil,Urban,1891,Vandalism,1.6,1,Male,36-45,0,0,26.59,Chemical,Convicted,Open - Cold Case,Police Station,32.1,3,95,Yes,Yes,No,No Coverage,Partially Lit,3,54.5,No
CRM0006332,2023,9,Thursday,Spring,Night (10pm-2am),Canada,Rural,51,Fraud,5.4,1,Male,46-55,0,0,12633.93,Knife,Under Investigation,Closed - Unsolved,Police Station,43.3,4,10,No,No,Unknown,No Coverage,Well Lit,5,32.8,No
CRM0006333,2022,3,Sunday,Summer,Afternoon (12pm-6pm),Germany,Rural,45,Robbery,6.6,3,Male,26-35,0,0,277.08,None,Unknown,Open - Active,Community Report,128.6,4,18,Yes,No,Yes,Full Coverage,Poorly Lit,1,62.8,Yes
CRM0006334,2022,8,Sunday,Winter,Afternoon (12pm-6pm),USA,Rural,106,Domestic Violence,6.1,2,Male,26-35,0,0,19.28,Unknown,Unknown,Open - Active,Online Portal,60.1,2,90,Yes,No,No,Partial Coverage,Partially Lit,2,57.5,Yes
CRM0006335,2021,7,Tuesday,Autumn,Night (10pm-2am),Nigeria,Suburban,458,Theft,2.7,1,Female,36-45,0,0,2432.19,None,At Large,Open - Cold Case,Emergency Call,35.7,4,63,Yes,No,No,No Coverage,Poorly Lit,6,65.3,No
CRM0006336,2023,4,Saturday,Summer,Evening (6pm-10pm),Brazil,Suburban,1293,Murder,8.7,2,Male,65+,4,1,427.52,Knife,Under Investigation,Open - Cold Case,Online Portal,129.2,8,81,Unknown,No,No,Full Coverage,No Lighting,1,72.1,Yes
CRM0006337,2021,10,Saturday,Summer,Afternoon (12pm-6pm),Pakistan,Suburban,314,Murder,9.9,1,Male,18-25,1,2,78.43,None,Arrested,Closed - Unsolved,Community Report,13.3,1,66,No,Yes,No,Partial Coverage,Poorly Lit,1,37.4,No
CRM0006338,2021,3,Saturday,Summer,Morning (6am-12pm),India,Urban,1978,Fraud,7.0,1,Female,46-55,0,0,949.92,None,Under Investigation,Closed - Solved,Police Station,33.9,5,12,No,No,No,Partial Coverage,Poorly Lit,2,49.6,No
CRM0006339,2022,7,Wednesday,Summer,Afternoon (12pm-6pm),USA,Rural,46,Domestic Violence,7.1,3,Male,36-45,3,0,45.79,Knife,Arrested,Closed - Unsolved,Emergency Call,22.6,3,171,No,No,Yes,Partial Coverage,Partially Lit,1,58.3,No
CRM0006340,2021,10,Wednesday,Winter,Afternoon (12pm-6pm),Canada,Urban,226,Robbery,7.7,3,Female,46-55,4,1,888.94,None,Under Investigation,Closed - Unsolved,Police Station,26.9,2,13,No,No,Yes,Partial Coverage,Poorly Lit,0,39.2,No
CRM0006341,2021,9,Saturday,Autumn,Afternoon (12pm-6pm),Brazil,Urban,576,Murder,9.4,1,Female,46-55,0,1,463.48,Blunt Object,At Large,Closed - Unsolved,Emergency Call,8.3,4,44,Unknown,No,No,Full Coverage,Well Lit,4,24.6,No
CRM0006342,2023,12,Saturday,Spring,Night (10pm-2am),Nigeria,Rural,202,Burglary,6.3,1,Male,18-25,0,0,110.2,None,At Large,Pending Trial,Emergency Call,37.3,2,159,No,No,No,No Coverage,Well Lit,2,62.5,Yes
CRM0006343,2023,10,Friday,Spring,Evening (6pm-10pm),Brazil,Urban,8722,Cybercrime,5.2,1,Female,Under 18,0,0,259.68,Chemical,Arrested,Open - Cold Case,Police Station,29.8,2,7,No,Yes,Unknown,Full Coverage,Partially Lit,3,68.7,No
CRM0006344,2024,3,Friday,Winter,Evening (6pm-10pm),Germany,Suburban,583,Burglary,4.2,2,Female,18-25,0,0,314.91,None,Unknown,Closed - Unsolved,Emergency Call,23.5,3,37,No,No,No,Partial Coverage,Partially Lit,1,37.2,No
CRM0006345,2022,10,Wednesday,Spring,Night (10pm-2am),Pakistan,Urban,2232,Assault,5.9,1,Female,Under 18,2,0,50.56,Firearm,Arrested,Closed - Unsolved,Police Station,9.5,3,10,Yes,No,Unknown,Full Coverage,Partially Lit,3,59.1,Yes
CRM0006346,2020,9,Friday,Winter,Evening (6pm-10pm),India,Rural,214,Burglary,5.0,1,Male,56-65,0,0,290.2,Knife,Arrested,Open - Cold Case,Police Station,103.0,1,91,No,Unknown,No,No Coverage,Partially Lit,2,62.3,Yes
CRM0006347,2021,8,Friday,Autumn,Evening (6pm-10pm),India,Urban,928,Robbery,7.1,2,Male,18-25,4,0,195.7,Knife,Under Investigation,Closed - Solved,Emergency Call,23.9,1,11,No,No,Yes,No Coverage,Partially Lit,2,54.7,No
CRM0006348,2024,12,Thursday,Spring,Night (10pm-2am),USA,Rural,46,Domestic Violence,6.0,1,Male,18-25,4,0,10.7,None,At Large,Closed - Solved,Community Report,67.0,4,13,Yes,No,No,Full Coverage,Partially Lit,4,75.0,No
CRM0006349,2023,3,Thursday,Winter,Late Night (2am-6am),Canada,Suburban,572,Fraud,6.1,1,Male,26-35,0,0,38031.34,Vehicle,Under Investigation,Open - Active,Anonymous Tip,48.7,2,50,No,No,No,Partial Coverage,Partially Lit,5,59.7,No
CRM0006350,2023,8,Sunday,Winter,Evening (6pm-10pm),Germany,Rural,126,Fraud,6.0,2,Male,46-55,0,0,3603.24,None,Under Investigation,Open - Cold Case,Online Portal,79.7,3,65,No,Unknown,No,Full Coverage,Partially Lit,4,51.3,Yes
CRM0006351,2020,12,Friday,Autumn,Late Night (2am-6am),India,Urban,1868,Burglary,4.0,1,Female,18-25,0,0,1149.21,None,Arrested,Closed - Unsolved,Police Station,7.2,2,40,No,Unknown,No,Partial Coverage,Well Lit,4,27.2,No
CRM0006352,2022,4,Sunday,Winter,Afternoon (12pm-6pm),France,Urban,1477,Theft,2.9,2,Female,26-35,0,0,28.93,None,Arrested,Closed - Solved,Online Portal,15.5,3,62,Yes,No,No,Full Coverage,Poorly Lit,2,29.0,No
CRM0006353,2020,6,Saturday,Spring,Late Night (2am-6am),Egypt,Urban,1314,Theft,3.9,1,Male,36-45,0,0,166.29,None,Under Investigation,Open - Active,Online Portal,29.5,2,75,No,Unknown,Yes,No Coverage,Poorly Lit,2,49.8,No
CRM0006354,2023,12,Saturday,Winter,Evening (6pm-10pm),South Africa,Rural,104,Theft,2.4,1,Male,46-55,0,0,178.85,None,Under Investigation,Open - Cold Case,Police Station,56.7,3,44,Unknown,No,Yes,Full Coverage,Well Lit,2,55.9,Yes
CRM0006355,2024,10,Tuesday,Spring,Evening (6pm-10pm),Pakistan,Rural,59,Fraud,3.3,2,Female,56-65,0,0,13328.7,Blunt Object,Arrested,Closed - Solved,Emergency Call,46.8,4,24,No,No,No,Partial Coverage,Well Lit,3,78.5,No
CRM0006356,2024,2,Wednesday,Spring,Afternoon (12pm-6pm),France,Urban,11390,Assault,7.5,1,Female,46-55,1,0,815.68,Knife,Arrested,Open - Cold Case,Police Station,29.0,1,8,No,No,No,Partial Coverage,Well Lit,2,63.0,Yes
CRM0006357,2022,8,Tuesday,Summer,Afternoon (12pm-6pm),Pakistan,Urban,2917,Cybercrime,4.4,1,Male,18-25,0,0,501.4,None,Under Investigation,Closed - Solved,Community Report,25.8,3,11,No,Yes,No,Partial Coverage,Poorly Lit,3,47.2,No
CRM0006358,2022,9,Friday,Winter,Evening (6pm-10pm),Nigeria,Rural,43,Theft,4.6,1,Male,56-65,0,0,489.45,Blunt Object,Convicted,Open - Active,Emergency Call,78.1,4,83,No,No,Yes,Partial Coverage,Well Lit,1,43.4,No
CRM0006359,2024,7,Tuesday,Autumn,Afternoon (12pm-6pm),France,Urban,845,Theft,4.5,1,Male,65+,0,0,1896.83,None,Arrested,Closed - Unsolved,Emergency Call,34.0,4,45,No,No,Yes,Full Coverage,Well Lit,4,50.9,No
CRM0006360,2023,8,Sunday,Winter,Evening (6pm-10pm),Indonesia,Rural,61,Cybercrime,5.7,2,Female,18-25,0,0,1069.68,Knife,Arrested,Closed - Unsolved,Police Station,61.1,2,26,No,No,No,Partial Coverage,Well Lit,2,37.1,No
CRM0006361,2020,7,Wednesday,Summer,Evening (6pm-10pm),Brazil,Rural,332,Cybercrime,3.1,1,Female,36-45,0,0,933.38,None,Under Investigation,Closed - Solved,Community Report,50.0,5,19,Yes,No,No,No Coverage,Well Lit,0,69.0,No
CRM0006362,2022,11,Thursday,Summer,Late Night (2am-6am),UK,Rural,46,Drug Offense,4.6,1,Male,18-25,0,0,91.55,None,At Large,Closed - Unsolved,Community Report,80.7,4,7,No,No,No,No Coverage,Poorly Lit,3,81.9,No
CRM0006363,2021,10,Sunday,Summer,Afternoon (12pm-6pm),Germany,Rural,149,Theft,2.9,1,Male,36-45,0,0,59.15,Firearm,Under Investigation,Pending Trial,Emergency Call,61.8,10,82,Unknown,No,Yes,Partial Coverage,Partially Lit,3,74.1,No
CRM0006364,2022,4,Saturday,Spring,Evening (6pm-10pm),Pakistan,Urban,1617,Cybercrime,3.4,1,Male,36-45,0,0,139.21,None,Arrested,Closed - Solved,Online Portal,28.4,3,19,No,No,No,Full Coverage,Partially Lit,1,74.4,No
CRM0006365,2022,1,Saturday,Autumn,Evening (6pm-10pm),Turkey,Suburban,336,Fraud,4.9,1,Male,18-25,0,0,28.2,Blunt Object,Arrested,Closed - Solved,Police Station,12.5,2,26,No,No,No,Partial Coverage,Partially Lit,4,44.4,No
CRM0006366,2023,3,Thursday,Autumn,Evening (6pm-10pm),Mexico,Rural,144,Assault,7.4,2,Female,26-35,3,0,294.86,Unknown,Unknown,Closed - Solved,Community Report,57.1,6,75,Unknown,No,No,Full Coverage,Well Lit,0,53.3,Yes
CRM0006367,2022,7,Sunday,Autumn,Evening (6pm-10pm),India,Urban,2099,Kidnapping,8.9,1,Male,Under 18,3,0,214.45,None,Under Investigation,Closed - Solved,Police Station,38.9,3,15,No,Yes,No,Partial Coverage,Poorly Lit,0,43.1,Yes
CRM0006368,2021,11,Thursday,Autumn,Late Night (2am-6am),Pakistan,Urban,1623,Theft,4.7,1,Male,18-25,0,0,407.07,Firearm,At Large,Open - Active,Online Portal,21.1,4,39,Yes,No,Yes,Full Coverage,Well Lit,5,32.0,Yes
CRM0006369,2022,11,Sunday,Winter,Night (10pm-2am),Mexico,Urban,456,Assault,6.4,1,Female,46-55,3,0,407.93,Firearm,At Large,Open - Active,Emergency Call,38.2,5,26,No,No,No,No Coverage,Well Lit,3,26.2,Yes
CRM0006370,2024,7,Friday,Autumn,Late Night (2am-6am),Turkey,Suburban,237,Fraud,5.5,1,Female,56-65,0,0,118.84,None,At Large,Closed - Solved,Police Station,43.7,3,32,Yes,No,Unknown,No Coverage,Well Lit,1,58.0,No
CRM0006371,2023,11,Friday,Winter,Night (10pm-2am),South Africa,Urban,1794,Theft,2.7,4,Male,18-25,0,0,825.83,Knife,At Large,Open - Cold Case,Emergency Call,7.4,3,12,Yes,No,No,No Coverage,Poorly Lit,0,75.8,No
CRM0006372,2022,3,Saturday,Spring,Late Night (2am-6am),Canada,Urban,2898,Sexual Assault,8.2,1,Male,26-35,4,0,171.42,None,At Large,Closed - Unsolved,Online Portal,5.2,2,55,No,No,No,Partial Coverage,Partially Lit,2,32.2,Yes
CRM0006373,2024,1,Friday,Spring,Afternoon (12pm-6pm),Turkey,Suburban,394,Theft,4.6,1,Unknown,36-45,0,0,142.14,Firearm,Arrested,Closed - Unsolved,Police Station,46.0,8,45,No,No,No,Partial Coverage,No Lighting,2,37.8,No
CRM0006374,2024,10,Saturday,Summer,Afternoon (12pm-6pm),Turkey,Suburban,251,Sexual Assault,7.1,1,Female,26-35,2,0,213.62,Knife,Acquitted,Open - Active,Online Portal,41.0,6,81,No,Unknown,Unknown,Full Coverage,Well Lit,3,41.8,No
CRM0006375,2021,9,Friday,Autumn,Afternoon (12pm-6pm),USA,Urban,1427,Robbery,7.6,3,Male,18-25,1,0,3469.2,Firearm,At Large,Open - Active,Emergency Call,33.6,3,34,Yes,Unknown,Yes,Partial Coverage,Poorly Lit,1,43.4,No
CRM0006376,2020,12,Thursday,Summer,Afternoon (12pm-6pm),France,Urban,10121,Burglary,6.6,2,Male,18-25,0,0,1206.82,None,Convicted,Closed - Unsolved,Anonymous Tip,14.5,2,9,Yes,No,No,Partial Coverage,Well Lit,0,62.0,Yes
CRM0006377,2023,6,Saturday,Winter,Afternoon (12pm-6pm),USA,Urban,352,Sexual Assault,7.4,1,Male,18-25,2,0,80.84,Knife,Arrested,Closed - Unsolved,Police Station,24.0,1,26,No,Unknown,No,No Coverage,Well Lit,4,68.7,No
CRM0006378,2024,12,Saturday,Winter,Night (10pm-2am),India,Urban,1405,Assault,7.9,2,Female,65+,3,0,81.2,None,Under Investigation,Open - Active,Emergency Call,15.2,3,8,Yes,No,No,Partial Coverage,Partially Lit,3,21.1,Yes
CRM0006379,2024,7,Monday,Autumn,Night (10pm-2am),Canada,Remote,37,Domestic Violence,5.0,1,Male,Under 18,4,0,83.18,Vehicle,Under Investigation,Open - Cold Case,Emergency Call,109.2,5,176,Yes,No,Unknown,Full Coverage,Well Lit,2,91.5,No
CRM0006380,2024,1,Tuesday,Spring,Night (10pm-2am),USA,Rural,81,Domestic Violence,7.7,5,Male,46-55,3,0,99.03,Chemical,Convicted,Open - Active,Online Portal,36.0,5,23,Yes,Unknown,No,No Coverage,Partially Lit,3,67.9,Yes
CRM0006381,2023,1,Friday,Winter,Night (10pm-2am),Nigeria,Suburban,235,Assault,6.1,2,Male,46-55,2,0,67.04,Firearm,Unknown,Open - Active,Emergency Call,34.8,1,35,No,No,No,Partial Coverage,Well Lit,4,36.3,No
CRM0006382,2022,4,Friday,Spring,Night (10pm-2am),UK,Rural,140,Burglary,4.4,1,Male,46-55,0,0,3437.24,Blunt Object,Under Investigation,Open - Cold Case,Police Station,64.2,3,41,Yes,No,No,Partial Coverage,Partially Lit,1,49.8,No
CRM0006383,2020,7,Wednesday,Spring,Afternoon (12pm-6pm),Mexico,Suburban,791,Cybercrime,3.5,3,Male,Under 18,0,0,2734.77,Firearm,Under Investigation,Open - Active,Emergency Call,68.3,5,22,No,Yes,Yes,Full Coverage,Well Lit,1,76.6,Yes
CRM0006384,2021,11,Friday,Winter,Morning (6am-12pm),USA,Suburban,898,Burglary,6.1,1,Female,18-25,0,0,1582.12,None,Convicted,Closed - Solved,Emergency Call,16.4,5,113,No,No,No,Partial Coverage,Well Lit,4,36.1,No
CRM0006385,2022,11,Sunday,Spring,Afternoon (12pm-6pm),Brazil,Suburban,589,Assault,7.6,1,Female,56-65,3,0,105.88,None,Under Investigation,Closed - Solved,Emergency Call,44.4,6,34,Unknown,No,No,Full Coverage,Well Lit,2,76.2,Yes
CRM0006386,2023,8,Friday,Autumn,Morning (6am-12pm),India,Rural,176,Murder,9.3,1,Male,46-55,0,2,1325.36,Firearm,Under Investigation,Pending Trial,Police Station,42.7,2,15,No,Yes,Unknown,No Coverage,Partially Lit,2,61.5,No
CRM0006387,2023,10,Saturday,Autumn,Afternoon (12pm-6pm),India,Suburban,616,Robbery,8.8,2,Female,26-35,1,0,623.99,Blunt Object,Arrested,Closed - Unsolved,Police Station,34.1,3,26,No,No,Yes,Partial Coverage,Well Lit,4,51.7,No
CRM0006388,2023,9,Monday,Winter,Night (10pm-2am),Egypt,Urban,925,Cybercrime,5.5,5,Female,18-25,0,0,189.08,Knife,Arrested,Closed - Solved,Police Station,18.5,8,46,Yes,No,No,Full Coverage,Well Lit,2,75.9,Yes
CRM0006389,2021,1,Saturday,Spring,Evening (6pm-10pm),Brazil,Urban,1710,Theft,2.0,2,Male,65+,0,0,143.95,Firearm,At Large,Closed - Unsolved,Police Station,18.8,2,20,Unknown,No,No,Partial Coverage,Partially Lit,1,67.2,No
CRM0006390,2023,4,Wednesday,Spring,Morning (6am-12pm),USA,Urban,1929,Fraud,5.7,1,Unknown,26-35,0,0,6022.74,Firearm,Arrested,Pending Trial,Emergency Call,14.8,2,24,Unknown,No,Yes,Full Coverage,Poorly Lit,2,75.1,No
CRM0006391,2020,4,Thursday,Spring,Evening (6pm-10pm),Nigeria,Rural,165,Domestic Violence,5.9,2,Female,65+,2,0,250.75,Knife,Arrested,Open - Active,Police Station,54.5,2,51,No,No,No,Full Coverage,Poorly Lit,2,55.3,Yes
CRM0006392,2022,3,Tuesday,Autumn,Late Night (2am-6am),South Africa,Urban,1192,Assault,6.4,3,Male,Under 18,0,0,175.86,Firearm,Arrested,Open - Cold Case,Online Portal,10.7,3,26,Yes,No,Yes,Partial Coverage,Well Lit,3,62.7,No
CRM0006393,2023,7,Friday,Winter,Evening (6pm-10pm),UK,Urban,2845,Fraud,3.4,1,Female,26-35,0,0,478.11,Unknown,Arrested,Pending Trial,Online Portal,10.4,3,41,Yes,No,Yes,Partial Coverage,Well Lit,2,34.0,No
CRM0006394,2023,1,Sunday,Summer,Afternoon (12pm-6pm),Turkey,Remote,40,Kidnapping,7.6,4,Female,Under 18,9,0,50.06,None,Arrested,Closed - Solved,Emergency Call,66.2,5,40,Yes,No,No,Partial Coverage,Well Lit,2,77.0,Yes
CRM0006395,2024,9,Monday,Summer,Night (10pm-2am),USA,Suburban,153,Robbery,7.9,4,Female,26-35,1,0,638.4,Unknown,Arrested,Closed - Unsolved,Emergency Call,40.5,3,17,Unknown,Yes,Unknown,Full Coverage,Partially Lit,1,42.6,No
CRM0006396,2021,8,Friday,Winter,Morning (6am-12pm),Brazil,Remote,8,Theft,2.7,1,Unknown,46-55,0,0,1070.67,None,Under Investigation,Closed - Solved,Anonymous Tip,29.9,2,19,Yes,No,No,No Coverage,Partially Lit,2,54.8,No
CRM0006397,2022,2,Thursday,Spring,Night (10pm-2am),Australia,Suburban,690,Arson,7.9,1,Female,36-45,1,0,229.54,Vehicle,Convicted,Open - Cold Case,Emergency Call,19.9,5,6,No,No,No,No Coverage,Poorly Lit,1,74.3,Yes
CRM0006398,2021,2,Thursday,Spring,Night (10pm-2am),Egypt,Suburban,370,Fraud,6.7,2,Female,18-25,0,0,19579.75,None,At Large,Closed - Solved,Emergency Call,25.4,4,110,Unknown,No,Yes,Full Coverage,Well Lit,3,54.0,No
CRM0006399,2022,8,Friday,Autumn,Afternoon (12pm-6pm),France,Urban,6049,Fraud,3.0,1,Unknown,56-65,0,0,2767.85,None,Unknown,Closed - Solved,Community Report,33.1,2,44,Unknown,No,No,Full Coverage,Poorly Lit,3,29.9,Yes
CRM0006400,2024,11,Tuesday,Winter,Afternoon (12pm-6pm),Turkey,Urban,22024,Vandalism,3.4,1,Male,26-35,0,0,10.59,None,At Large,Closed - Solved,Online Portal,26.6,3,23,No,No,No,Partial Coverage,Well Lit,2,40.6,No
CRM0006401,2023,1,Saturday,Autumn,Late Night (2am-6am),UK,Rural,209,Cybercrime,4.9,1,Unknown,Under 18,0,0,12316.48,None,Convicted,Pending Trial,Emergency Call,110.5,3,15,No,No,Yes,No Coverage,Partially Lit,4,75.4,Yes
CRM0006402,2024,7,Friday,Autumn,Evening (6pm-10pm),Australia,Remote,10,Robbery,6.1,2,Male,65+,4,1,223.15,None,At Large,Open - Active,Emergency Call,100.9,5,4,Yes,No,No,Partial Coverage,No Lighting,5,68.6,No
CRM0006403,2021,9,Saturday,Winter,Night (10pm-2am),Canada,Urban,8936,Fraud,6.2,1,Male,65+,0,0,33358.09,None,At Large,Closed - Unsolved,Online Portal,15.1,3,7,No,Yes,No,Full Coverage,Well Lit,1,40.5,No
CRM0006404,2024,12,Thursday,Autumn,Evening (6pm-10pm),Pakistan,Suburban,656,Drug Offense,4.7,1,Male,46-55,0,0,105.39,None,At Large,Closed - Solved,Police Station,30.8,4,173,Unknown,No,Unknown,No Coverage,Well Lit,2,61.4,Yes
CRM0006405,2020,3,Sunday,Spring,Evening (6pm-10pm),Egypt,Suburban,665,Burglary,4.8,1,Male,18-25,0,0,311.67,None,Under Investigation,Open - Active,Online Portal,61.6,3,10,Yes,Unknown,Unknown,Full Coverage,No Lighting,5,69.5,Yes
CRM0006406,2024,7,Wednesday,Spring,Evening (6pm-10pm),Nigeria,Urban,652,Domestic Violence,5.3,3,Male,65+,1,0,453.69,Knife,Under Investigation,Closed - Solved,Online Portal,19.3,10,21,Yes,Yes,Unknown,Partial Coverage,Poorly Lit,4,46.0,No
CRM0006407,2021,6,Sunday,Autumn,Afternoon (12pm-6pm),France,Rural,67,Sexual Assault,8.6,1,Male,Under 18,0,0,235.81,None,Convicted,Open - Cold Case,Anonymous Tip,29.7,4,84,No,No,Yes,No Coverage,Poorly Lit,4,68.3,No
CRM0006408,2021,7,Sunday,Summer,Evening (6pm-10pm),Germany,Remote,21,Assault,6.5,1,Female,18-25,2,0,504.48,None,At Large,Closed - Unsolved,Emergency Call,212.9,3,10,Yes,Unknown,No,Full Coverage,Partially Lit,2,57.5,Yes
CRM0006409,2022,7,Sunday,Winter,Morning (6am-12pm),Turkey,Urban,1755,Extortion,6.0,2,Male,56-65,0,0,977.6,Chemical,Arrested,Open - Active,Police Station,13.4,5,42,Yes,No,Yes,No Coverage,Well Lit,2,35.3,No
CRM0006410,2024,10,Saturday,Winter,Morning (6am-12pm),Australia,Rural,105,Theft,2.5,1,Female,26-35,0,0,125.9,None,Arrested,Pending Trial,Police Station,44.3,2,18,Yes,No,No,No Coverage,Partially Lit,2,65.9,Yes
CRM0006411,2020,1,Friday,Autumn,Afternoon (12pm-6pm),Canada,Urban,1262,Theft,4.5,1,Male,46-55,0,0,29.59,None,Under Investigation,Open - Active,Police Station,25.2,8,18,Unknown,No,No,Partial Coverage,Poorly Lit,2,27.7,No
CRM0006412,2022,3,Saturday,Spring,Evening (6pm-10pm),USA,Suburban,933,Fraud,6.5,2,Male,18-25,0,0,11726.45,Vehicle,Under Investigation,Open - Active,Police Station,11.0,3,34,Yes,No,Unknown,No Coverage,Well Lit,1,37.2,No
CRM0006413,2024,10,Friday,Spring,Late Night (2am-6am),Nigeria,Remote,42,Robbery,7.6,2,Male,36-45,0,0,279.09,None,Under Investigation,Open - Cold Case,Emergency Call,96.3,2,7,No,Yes,Yes,No Coverage,Partially Lit,2,43.3,Yes
CRM0006414,2022,1,Friday,Autumn,Evening (6pm-10pm),USA,Suburban,182,Cybercrime,3.7,1,Female,Under 18,0,0,97816.46,Firearm,Convicted,Closed - Unsolved,Emergency Call,35.8,4,20,Yes,No,No,No Coverage,Partially Lit,2,48.3,Yes
CRM0006415,2021,5,Saturday,Autumn,Evening (6pm-10pm),Egypt,Rural,54,Assault,5.3,1,Female,26-35,3,0,200.76,Knife,At Large,Open - Cold Case,Police Station,47.3,4,31,No,No,No,Partial Coverage,Well Lit,0,38.8,No
CRM0006416,2022,3,Saturday,Summer,Late Night (2am-6am),UK,Urban,400,Cybercrime,5.6,1,Female,18-25,0,0,4745.83,None,Under Investigation,Open - Cold Case,Emergency Call,19.5,4,5,No,No,Yes,Partial Coverage,Partially Lit,0,70.6,No
CRM0006417,2022,1,Monday,Winter,Late Night (2am-6am),Canada,Rural,18,Drug Offense,4.3,2,Male,56-65,0,0,216.85,Knife,At Large,Closed - Solved,Emergency Call,82.1,4,158,No,No,Unknown,No Coverage,No Lighting,5,39.7,Yes
CRM0006418,2024,2,Friday,Summer,Night (10pm-2am),India,Suburban,207,Burglary,4.0,1,Female,26-35,0,0,317.9,Knife,Unknown,Closed - Solved,Emergency Call,40.0,4,128,Unknown,Yes,Yes,Full Coverage,Partially Lit,2,81.9,No
CRM0006419,2023,10,Friday,Autumn,Late Night (2am-6am),France,Remote,33,Theft,3.4,2,Female,46-55,0,0,225.08,None,Arrested,Open - Cold Case,Police Station,93.3,5,7,No,No,No,Full Coverage,Well Lit,5,70.9,No
CRM0006420,2022,5,Monday,Summer,Late Night (2am-6am),France,Suburban,255,Theft,4.2,3,Male,26-35,0,0,97.41,None,Arrested,Open - Active,Online Portal,44.4,4,15,Unknown,No,No,Partial Coverage,Partially Lit,4,49.6,Yes
